Sigla IES;Nome;Autores
UNOESC;A SYSTEM FOR VALIDATION OF THE QUALITY-OFLIFE INVENTORY SCALE (QOLIS) AND METHOD THEREOF;['SAYONARA DE FATIMA TESTON', 'SANDEEP KUMAR GUPTA']
CNEN/CDTN;NANOBASTÕES DE OURO RECOBERTOS POR ANTIBIÓTICO, PROCESSO DE OBTENÇÃO, COMPOSIÇÕES FARMACÊUTICAS E USO;['RICARDO TOSHIO FUJIWARA', 'JORGE LUIS LOPEZ AGUILAR', 'LUIZ ORLANDO LADEIRA']
UEPB;PROCESSO DE PRODUÇÃO DE UM COAGULANTE À BASE DE TANINO E USO DE UM COAGULANTE À BASE DE TANINO;['WERUSKA BRASILEIRO FERREIRA', 'THYAGO NOBREGA SILVEIRA', 'WHELTON BRITO DOS SANTOS', 'MARIA EMILIA DE FREITAS SOUSA']
UNIT;PROCESSO DE OBTENÇÃO DE UM PRODUTO CONTENDO COMPOSTOS BIOATIVOS COM AÇÃO ANTIBACTERIANO CONTRA BACTÉRIAS MULTIRESISTENTES;['GUSTAVO RODRIGUES BORGES', 'KLEBSON SILVA SANTOS', 'ANDRIELE MENDONCA BARBOSA', 'ANA VERUSKA CRUZ DA SILVA MUNIZ', 'CLAUDIO DARIVA', 'MALONE SANTOS PINHEIRO', 'ELTON FRANCESCHI']
UFMS;COMPOSIÇÃO COSMÉTICA OU DERMOCOSMÉTICA, COMBINAÇÃO COSMÉTICA OU DERMOCOSMÉTICA SINÉRGICA, USO DA COMBINAÇÃO COSMÉTICA SINÉRGICA E USO DO ÓLEO ESSENCIAL OBTIDO DAS CASCAS DE GUAVIRA EM COMPOSIÇÃO COSMÉTICA OU DERMOCOSMÉTICA;['ERICA LUIZ DOS SANTOS', 'IVO LEITE FILHO', 'NIDIA CRISTIANE YOSHIDA']
UFPE;MÉTODO DE POTENCIALIZAÇÃO DO RENDIMENTO DO ÓLEO ESSENCIAL DO LIMÃO TAHITI (CITRUS LATIFOLIA TANAKA);['ADEMIR DE JESUS AMARAL', 'LIDERLANIO DE ALMEIDA ARAUJO', 'EDVANE BORGES DA SILVA']
UFSJ;PROTEÍNA QUIMÉRICA, VACINA CONTRA AS LEISHMANIOSES TEGUMENTAR E VISCERAL E USOS;['ALEXSANDRO SOBREIRA GALDINO']
IME;OTIMIZAÇÃO DE SISTEMA DE BLINDAGEM MULTICAMADAS DE COMPÓSITO DE MATRIZ EPÓXI COM FIBRA DE PATAUÁ (OENOCARPUS BATAUA) FUNCIONALIZADA COM ÓXIDO DE GRAFENO;['SERGIO NEVES MONTEIRO', 'DOUGLAS SANTOS SILVA', 'ARTUR CAMPOSO PEREIRA']
IME;OTIMIZAÇÃO DE SISTEMA DE BLINDAGEM MULTICAMADAS DE COMPÓSITO DE MATRIZ POLIÉSTER COM MANTA DE FIBRA DE COCO AMBOS FUNCIONALIZADOS COM ÓXIDO DE GRAFENO;['SERGIO NEVES MONTEIRO', 'DOUGLAS SANTOS SILVA', 'ARTUR CAMPOSO PEREIRA']
UFMA;ENCAPSULADOS DE ALGINATO INCORPORADAS COM COMPLEXOS DE COBRE, FENANTROLINA E MALEATO (CU2FEN2MAL2)2H2O·CH3OH OBTENÇÃO E USO;['JAILTON ROMAO VIANA', 'JAD LORENA FEITOSA SIMPLICIO', 'MARINALDO VILAR DE SOUZA JUNIOR', 'ADENILSON OLIVEIRA DOS SANTOS']
UNIFAL-MG;COMPOSIÇÕES À BASE DE BRASSINOSTERÓIDES, EXTRATO DE ALECRIM, VITAMINA B8 E VITAMINA E PARA O TRATAMENTO DE CALVÍCIE E USO;['REGGIANI VILELA GONCALVES', 'ROMULO DIAS NOVAES']
UFCG;MODIFICAÇÃO EM SWAB NASOFARÍNGEO PARA TESTE RTPCR;['WANDERLEY FERREIRA DE AMORIM JUNIOR', 'FELIPE SANTOS CARVALHO', 'JOYCE INGRID VENCESLAU DE SOUTO', 'VANDERLINO BARBOSA SENA JUNIOR']
UFMG;MIX DE ESTABILIZANTE / ESPESSANTE, SEU PROCESSSO PRODUTIVO, O PROCESSO DE PRODUÇÃO DA BEBIDA LÁCTEA COM SUA ADIÇÃO E A BEBIDA LÁCTEA RESULTANTE;['IGOR VIANA BRANDI', 'SILDIMAR RODRIGUES FERREIRA', 'GABRIELA DA ROCHA LEMOS MENDES']
UFRPE;CARREADORES LIPÍDICOS NANOESTRUTURADOS PARA ENCAPSULAMENTO DE NITRATO DE GÁLIO COMO TRATAMENTO DA LEISHMANIOSE;['LARISSA ARAUJO ROLIM', 'MARIA LAVINYA ARRUDA DA ROCHA', 'MARIA CLARA CAVALCANTE ERHARDT', 'MYLA LOBO DE SOUZA', 'VICTOR DE ALBUQUERQUE WANDERLEY SALES', 'JOSE LOURENCO DE FREITAS NETO', 'PEDRO JOSE ROLIM NETO']
UFAL;FORMULAÇÕES ATRAENTES PARA FÊMEAS DE A. OBLIQUA (DIPTERA: TEPHRITIDAE) ORIUNDAS DE COMPOSTOS COMUNS AO FRUTO HOSPEDEIRO GOIABA E AOS COMPONENTES VOLÁTEIS LIBERADOS POR MACHOS HOMOESPECÍFICOS;['FABIANE CAXICO DE ABREU GALDINO', 'CLAUDINETE DOS SANTOS SILVA', 'JESSICA DE LIMA SANTOS', 'NATHALY COSTA DE AQUINO CARLOS', 'LUANA LIMA FERREIRA', 'RITA DE CASSIA CORREIA DA SILVA', 'RAPHAEL DE FARIAS TAVARES', 'RUTH RUFINO DO NASCIMENTO', 'ADRIANA BERTOLAMI MANFREDI']
UESB;MÉTODO PARA PRODUÇÃO DE DE CREME COM AÇÃO FOTOPROTETORA ENRIQUECIDA COM EXTRATO DE HARCONIA SPECIOSA;['FABIANY CRUZ GONZAGA']
UFT;ARY- SAGE: SISTEMA DE ACOMPANHAMENTO E GESTÃO DE ESTÁGIOS. 2024.;['ARY HENRIQUE MORAIS DE OLIVEIRA']
UENF;NANOEMULSÃO LARVICIDA À BASE DE ÓLEO DE PINHÃO MANSO;['OLGA LIMA TAVARES MACHADO', 'RAQUEL DE SOUZA BRAGA SILVA', 'CAROLINE RIBEIRO PESSANHA']
UNICAMP;(PATENTE LICENCIADA) DISPOSITIVO ELETROQUÍMICO PARA CARACTERIZAÇÃO DE ELETRODOS, ELETRÓLITOS E ÂNODO EM REGIME DINÂMICO DE OPERAÇÃO E EM CONDIÇÕES NORMAIS DE BATERIAS;['GUSTAVO DOUBEK']
FIOCRUZ;ANTIVIRAL COMPOUNDS, METHODS FOR THE MANUFACTURE OF COMPOUNDS, ANTIVIRAL PHARMACEUTICAL COMPOSITIONS, USES OF THOSE COMPOUNDS AND METHODS FOR THE ORAL TREATMENT OF CORONAVIRUS INFECTIONS AND RELATED DISEASES;['THIAGO MORENO LOPES E SOUZA']
UFPEL;PROCESSO DE BENEFICIAMENTO DE LODO DE ESTAÇÃO DE TRATAMENTO DE ÁGUA PARA A CONFECÇÃO DE PRODUTOS CERÂMICOS E CIMENTÍCIOS;['MAURIZIO SILVEIRA QUADRO', 'LUIZA BEATRIZ GAMBOA ARAUJO MORSELLI', 'ROBSON ANDREAZZA']
UFRJ;COMPOSTOS DE FLAVONAS SINTÉTICAS, MÉTODO DE PRODUÇÃO E USO DAS MESMAS;['DIEGO ALLONSO RODRIGUES DOS SANTOS DA SILVA']
UFPA;OTIMIZAÇÃO DE SISTEMA DE BLINDAGEM MULTICAMADAS DE COMPÓSITO DE MATRIZ EPÓXI COM TECIDO DE SISAL (AGAVE SISALANA) FUNCIONALIZADO COM ÓXIDO DE GRAFENO;['SERGIO NEVES MONTEIRO', 'DOUGLAS SANTOS SILVA', 'ARTUR CAMPOSO PEREIRA']
UFSCAR;LUCIFERASES MODULADORAS DE COR PARA INDICAÇÃO INTRACELULAR BIOLUMINESCENTE DE PH E TEMPERATURA PARA CÉLULAS E ORGANELAS DE MAMÍFEROS;['ELIANA APARECIDA DE REZENDE DUEK', 'GABRIEL FELDER PELENTIR', 'VANESSA REZENDE BEVILAQUA', 'VADIM VIVIANI']
UFSCAR;PROCESSO VERDE PARA A OBTENÇÃO DE FRAÇÕES ESPECÍFICAS DE LIGNINA KRAFT (LK) E APLICAÇÕES EM NANOTECNOLOGIA;['MARYSTELA FERREIRA', 'JESSICA DE SOUZA RODRIGUES', 'AMANDA DE SOUSA MARTINEZ DE FREITAS', 'LEONARDO FERNANDES FRACETO', 'VAGNER ROBERTO BOTARO']
UNESP-JABOTICABAL;MÉTODO DE CONTROLE DE SPODOPTERA FRUGIPERDA POR APLICAÇÃO DE BACILLUS THURINGIENSIS AIZAWAI AOS OVOS DA PRAGA;['RICARDO ANTONIO POLANCZYK', 'FABIANA SANTANA MACHADO', 'EDIMAR PETERLINI', 'BRUNO VINICIUS DAQUILA', 'HELIO CONTE']
UFCG;PRODUÇÃO DE CERVEJA FRUTADA ARTESANAL COM SERIGUELA;['MARIO EDUARDO RANGEL MOREIRA CAVALCANTI MATA', 'ALEXANDRE DA SILVA LUCIO', 'RAFAEL FELIPE RAMOS DE RANGEL MOREIRA CAVALCANTI', 'MANOEL TOLENTINO LEITE FILHO']
UNICAMP;PROCESSO PARA PRODUÇÃO DE AROMATIZANTE DE FUMAÇA, AROMATIZANTE DE FUMAÇA E SEU USO;['JULIANO LEMOS BICAS', 'RAFAEL CHELALA MOREIRA', 'LUIZ GUSTAVO DOS SANTOS', 'LOUISE EMY KUROZAWA']
SAA/SP-IAC;DENOMINAÇÃO DA CULTIVAR: IAC 1849 POLACO;['SERGIO AUGUSTO MORAIS CARBONELL', 'ALISSON FERNANDO CHIORATO']
USP-RIBEIRÃO PRETO;DIABETESCHECK;['ELISANGELA APARECIDA DA SILVA LIZZI', 'GLAUCIA MARIA BRESSAN']
USP-RIBEIRÃO PRETO;WIKICRIMES;['ELISANGELA APARECIDA DA SILVA LIZZI', 'GLAUCIA MARIA BRESSAN']
UFPA;PROJETO DE MOTOR BLDC COM MATERIAIS DE TERRAS RARAS 3,677 KW PARA APLICAÇÕES EM EMBARCAÇÕES;['WELLINGTON DA SILVA FONSECA']
FURG;UTILIZAÇÃO DE COMPOSTO SINTÉTICO DERIVADO DA PIRIMIDINA COMO ANTI-HELMÍNTICO;['DANIELA FERNANDES RAMOS SOARES', 'CARLOS JAMES SCAINI', 'LUCIANA FARIAS DA COSTA DE AVILA']
UFR;APARELHO PARA ESTERILIZAÇÃO E DESINFECÇÃO DE AR POR RADIAÇÃO UV-C;['SILMARA BISPO DOS SANTOS', 'EVELISE ANDREATTA', 'MILENE MORENO FERRO HEIN']
UFV;KIT DIAGNÓSTICO E PROCESSO PARA DETECÇÃO DE NEOSPORA CANINUM;['EUSTAQUIO RESENDE BITTAR', 'RHANYA VICTORIA DOS SANTOS GOMES', 'FILIPE VILACA GUIMARAES DE OLIVEIRA', 'MARIA EDUARDA ALMEIDA PINTO', 'GIOVANNA RODRIGUES GOULART', 'LARISSA CASSEMIRO PACHECO MONTEIRO', 'HIGOR SETTE PEREIRA', 'JOELY FERREIRA FIGUEIREDO BITTAR', 'RENATO LIMA SENRA', 'MARIA ROMERIA DA SILVA', 'TIAGO ANTONIO DE OLIVEIRA MENDES']
UNIFEI;PROCESSO E DISPOSITIVO BASEADO NO USO DE NANOPARTÍCULAS DE SÍLICA MESOPOROSA FUNCIONALIZADAS COM 3-AMINOPROPIL-TRIETOXISILANO (APTES) PARA A REMOÇÃO DE FÁRMACOS DE ÁGUAS.;['DANIEL CRISTIAN FERREIRA SOARES']
UFPA;DERIVAÇÃO MOLECULAR DO CANABIDIOL (CBD) E TETRA-HIDRO-CANABINOL (THC) PELA REDUÇÃO DOS GRUPOS ALCENO E PIRANO COMO AGENTES TERAPÊUTICOS COM POSSÍVEL MENOR EFEITO PSICOATIVO;['ROSIVALDO DOS SANTOS BORGES']
UFBA;ESTUFA;['LUZIMAR GONZAGA FERNANDEZ', 'MATHEUS PIRES MIRANDA']
UFRGS;COMPOSIÇÃO FARMACÊUTICA COMPREENDENDO ACHYROBICHALCONA E O USO DO COMPOSTO ACHYROBICHALCONA;['VALQUIRIA LINCK BASSANI', 'SARA ELIS BIANCHI', 'FABIO KLAMT']
UEL;PRODUÇÃO DE NANOPARTICULAS DE PRATA A PARTIR DE TETRAGONIA TETRAGONOIDES COM ATIVIDADE ANTIBACTERIANA;['GERSON NAKAZATO', 'VICTOR HUGO CLEBIS', 'RENATA KATSUKO TAKAYAMA KOBAYASHI']
USP;ROBÔ ESCALADOR PARALELO QUE ENVOLVE UMA AMARRA E MÉTODO DE DESLOCAMENTO DO ROBÔ ESCALADOR PARALELO;['ETTORE APOLONIO DE BARROS', 'MARCIO ROBERTO DE MELO', 'FABIO CAMPOPIANO', 'GABRIEL SOUZA VICTORINO LOPES', 'EVERTON LINS DE OLIVEIRA', 'ALEXIS KENJI UENOJO', 'HUMBERTO TRINDADE DA SILVA', 'CARLOS CHIEN CHING TU', 'PAI CHI NAN', 'JUN OKAMOTO JUNIOR']
UEM;PROCESSO DE PREPARAÇÃO DE CARVÃO ATIVADO IMPREGNADO COM PRATA E COBRE PARA ELIMINAÇÃO DE MICROORGANISMOS DA ÁGUA;['CELSO VATARU NAKAMURA', 'ONELIA APARECIDA BASSOLI ANDREO', 'ROSANGELA BERGAMASCO', 'FLAVIA VIEIRA DA SILVA MEDEIROS']
UFABC;NANOPARTÍCULAS, COMPOSIÇÃO, MÉTODO PARA EXTRAÇÃO DE ÁCIDOS NUCLEICOS, KIT, E, MÉTODO PARA PRODUÇÃO DE NANOPARTÍCULAS;['LARISSA SAKIS BERNARDI', 'ANA MELVA CHAMPI FARFAN']
UFRJ;MEMBRANA FILTRANTE BIODEGRADÁVEL DE POLIHIDROXIALCANOATOS NANO E MICRO ADITIVADA COM ATIVIDADE ANTIMICROBIANA E SEU PROCESSO DE FABRICAÇÃO;['ROBERTO CARLOS DA CONCEICAO RIBEIRO', 'LUCAS GOMES RABELLO', 'MAIRA RIEVRS NOGUEIRA ALVARES', 'PAULA MENDES JARDIM', 'ROSSANA MARA DA SILVA MOREIRA THIRE']
UFES;EXOESQUELETO ROBÓTICO UNILATERAL DE MEMBRO INFERIOR PARA TERAPIA DE REABILITAÇÃO DE JOELHO E DA MARCHA HUMANA;['TEODIANO FREIRE BASTOS FILHO', 'ANA CECILIA VILLA PARRA', 'ANSELMO FRIZERA NETO', 'THOMAZ RODRIGUES BOTELHO']
USP-EEL;PROCESSO PARA PRODUÇÃO DE NANOPARTÍCULAS DE LIGNINA, NANOPARTÍCULAS DE LIGNINA E USO DAS MESMAS;['VALDEIR ARANTES', 'BRAZ DE SOUZA MAROTTI']
UFES;OLIGONUCLEOTÍDEOS INICIADORES E MÉTODO PARA DISCRIMINAÇÃO GENÉTICA E CERTIFICAÇÃO DE CULTIVARES DE LARANJA PERA (CITRUS SINENSIS) DE INTERESSE AGRÍCOLA UTILIZANDO A TÉCNICA DE HIGH RESOLUTION MELTING (HRM).;['HEBERTH DE PAULA', 'KAROLINNI BIANCHI BRITTO', 'PABLO VIANA OLIVEIRA', 'JOSE AIRES VENTURA', 'MARIANNA ABDALLA PRATA GUIMARAES', 'GREICIANE GABURRO PANETO']
UEL;OBTENÇÃO DE PRODUTOS BIOATIVOS EM FORMA DE PÓ A PARTIR DE RESÍDUOS DE VITIVINICULTURA;['ANA PAULA FREDERICO RODRIGUES LOUREIRO BRACARENSE', 'RICARDO LUIS NASCIMENTO DE MATOS', 'MARCIELI FABRIS', 'JESSICA BASSETTO CARRA', 'GABRIELLE CRISTINA CALEGARI', 'ANDRESSA MARIA RORATO NASCIMENTO DE MATOS', 'MARCELA MARIA BARACAT', 'RUBIA CASAGRANDE', 'NILTON SYOGO ARAKAWA']
UFPEL;ASSOCIAÇÃO ANTIPARASITÁRIA COM NITAZOXANIDA PARA USO EM CÃES;['MARCIA DE OLIVEIRA NOBRE', 'KAYANE ROSALES MOLARINHO', 'BRUNO CABRAL CHAGAS', 'RUBENS ALVES PEREIRA', 'SERGIO JORGE']
UEL;REDUÇÃO DO CRESCIMENTO DE ASPERGILLUS FLAVUS/ORYZAE E FUNGOS DIVERSOS POR BACILLUS SP. UELAS5.1 EM GRÃOS DE MILHO;['DANIELE SARTORI', 'DAMARIS CRISTINE LANDGRAF', 'HENRIQUE ESTEVES', 'BEATRIZ CORTELLINI FERRANTI']
UFPR;PROTEÍNA QUIMÉRICA RECOMBINANTE, GENE CODIFICANTE, COMPOSIÇÃO VACINAL CONTRA LEISHMANIOSE VISCERAL, E USOS;['RICARDO ANDREZ MACHADO DE AVILA', 'MARIANA COSTA DUARTE', 'EDUARDO ANTONIO FERRAZ COELHO']
UFPB-JOÃO PESSOA;EMPREGO DE CATALISADORES NO PROCESSO DE HIDRODESOXIGENAÇÃO E HIDROISOMERIZAÇÃO DE MATERIAIS GRAXOS;['NATALY ALBUQUERQUE DOS SANTOS', 'ROMARIO CARDOSO LEAL', 'ARY DA SILVA MAIA', 'ANGELA MARIA TRIBUZY DE MAGALHAES CORDEIRO ']
UFPB-JOÃO PESSOA;SISTEMA DE APOIO A DECISÃO PARA A PRÁTICA DA ENFERMAGEM BASEADA EM EVIDÊNCIAS - SADEBE VERSÃO 2.0;['RONEI MARCOS DE MORAES', 'MARCIELE DE LIMA SILVA', 'LEONARDO WANDERLEY LOPES']
UTFPR;BR10202401012 - PROCESSO DE RECICLAGEM DE EMBALAGENS CARTONADAS EM MÚLTIPLAS CAMADAS UTILIZANDO A ATIVAÇÃO MECANOQUÍMICA;['FERNANDO WYPYCH']
UFPB-JOÃO PESSOA;COMPLEXOS MELOFEN DE COBRE(II) COM EFEITO ANTITUMORAL;['SHERLAN GUIMARAES LEMOS', 'ERYKA THAMYRIS DAMASCENA NOBREGA', 'BRUNA BRAGA DANTAS', 'DEMETRIUS ANTONIO MACHADO DE ARAUJO', 'WALLACE DUARTE FRAGOSO', 'JAILTON DE SOUZA FERRARI']
UFPA;USO DO EXTRATO ETANÓLICO E FRAÇÕES DE STRYPHNODENDRON SP COMO AGENTES ANTIMICROBIANOS;['CONSUELO YUMIKO YOSHIOKA E SILVA', 'THAIANA CRISTINA DIAS DE LIMA', 'PAULO WENDER PORTAL GOMES', 'MAYARA NATALIA SANTANA DA SILVA', 'MARTA CHAGAS MONTEIRO']
IFAL;PLÁSTICO REFORÇADO COM FIBRA DE VIDRO E LODO DE ESTAÇÃO DE TRATAMENTO DE ÁGUA NA PRODUÇÃO DE CERÂMICAS POROSAS;['SHEYLA KAROLINA JUSTINO MARQUES', 'SAMANTHA FERREIRA MENDONCA DE OLIVEIRA']
UFF;NANOEMULSÕES A BASE DE ÓLEO DE AÇAÍ E EXTRATO FITOGLICERINADO DE AÇAI E SEU MÉTODO DE PRODUÇÃO;['LEANDRO MACHADO ROCHA', 'MIKAELA AMARAL FERREIRA', 'FRANCISCO PAIVA MACHADO', 'CAIO PINHO FERNANDES']
UCS;PROCESSO DE CULTIVO DE MICRORGANISMOS, COMPOSIÇÃO E USO DE ENDÓSPOROS;['JOSELI SCHWAMBACH', 'ALESSANDRA RUSSI']
UFPEL;LAB COLOR CHART;['CESAR VALMOR ROMBALDI', 'ARLIENE DO SOCORRO BATISTA DOS SANTOS', 'RENIRES DOS SANTOS TEIXEIRA', 'MARCIA VIZZOTTO', 'LEONARDO NORA']
UFS;NUTRI CONSULTA MAX;['MARCIA FERREIRA CANDIDO DE SOUZA', 'IOLANDA JESSYKA MUNIZ PASSOS', 'DANILO FERREIRA NEVES']
UEL;COMPOSIÇÃO CONTENDO 4-BROMO-N-(3-NITROFENIL) CARBAMATIOL BENZAMIDA (BNCB) E BENZNIDAZOL COM ATIVIDADE ANTIPROTOZOÁRIO;['KARINA KELLER MARQUES DA COSTA FLAIBAN']
UFPA;PROCESSO PARA PREPARAÇÃO DE BEBIDA FERMENTADA NÃO ALCOÓLICA DE CLARIFICADO DO GÊNERO EUTERPE ESTÁVEL DURANTE O ARMAZENAMENTO E PRODUTO OBTIDO DE BASE VEGETAL ISENTO DE SOJA E COMPONENTES LÁCTEOS PRODUZIDO POR TAL PROCESSO;['HERVE LOUIS GHISLAIN ROGEZ', 'JOHN WILLIAM DA SILVA QUEIROZ', 'CARLOS AUGUSTO RIBEIRO BARROS', 'JESUS NAZARENO SILVA DE SOUZA', 'FABIO GOMES MOURA']
UFPE;AÇÃO FUNGICIDA DE EXTRATOS AQUOSOS E ETANOL P.A. OBTIDOS A PARTIR DE FOLHAS DE PLECTRANTHUS ORNATUS CODD FRENTE A CANDIDA SPP.;['REGINALDO GONCALVES DE LIMA NETO', 'LUIZ DA SILVA MAIA NETO', 'BRUNA RODRIGUES DE SOUSA']
UFF;INDICADOR TECNOVIGILÂNCIA - TAXA DE EVENTOS ADVERSOS;['BARBARA POMPEU CHRISTOVAM']
USP;MÓDULO MÓVEL DE HIGIENE (CONCESSÃO DE PATENTE);['LARA LEITE BARBOSA']
ILAPEO;IMPLANTE ZIGOMÁTICO COM PORÇÃO ROSQUEADA PARCIALMENTE INTERROMPIDA;['GENINHO THOME']
FHO;APERFEIÇOAMENTO APLICADO EM INSTRUMENTO POSICIONADOR E FIXADOR DE BRÁQUETES;['MILTON SANTAMARIA JUNIOR', 'ALINE ANTUNES DE MELLO GUEDES', 'GIOVANA RENATA GOUVEA DESERTI', 'HELOISA CRISTINA VALDRIGHI', 'SILVIA AMELIA SCUDELER VEDOVELLO']
FURG;FRACIONADOR DE SÓLIDOS EM SUSPENSÃO COM NIVELAMENTO SIFONADO PARA ÁGUAS DE CULTIVOS BFT ('BIOFLOC TECHNOLOGY SYSTEM');['CESAR SERRA BONIFACIO COSTA', 'LUIS AUGUSTO GHIRALDELLI']
UFRJ;CONFIGURAÇÃO APLICADA À CALÇADOR DE MEIA NOS PÉS;['ANAEL SILVA ALVES']
PUC-RIO;ZEDROPSIM - SIMULATION;['JOSE ROBERTO MORAES D ALMEIDA', 'AYRTON ALEF CASTANHEIRA PEREIRA']
UFG;USO DOS DERIVADOS N-(3,5-DI-TERT-BUTIL-4-HIDROXIFENETIL)ACETAMIDA (1) COMO ANSIOLÍTICOS/ANTIDEPRESSIVOS E SAIS FARMACEUTICAMENTE ACEITÁVEIS, COMPOSIÇÕES FARMACÊUTICAS CONTENDO OS MESMOS E PROCESSOS DE PREPARAÇÃO;['ELSON ALVES COSTA', 'JHON KENNEDY ALVES PEREIRA', 'RAFAELLA MISAEL QUEIROZ', 'JAMES OLUWAGBAMIGBE FAJEMIROYE', 'LUCIANO MORAIS LIAO']
UFSC;SISTEMA DE RESFRIAMENTO SUBMARINO PARA CONJUNTO DE CIRCUITO DE ELETRÔNICA DE POTÊNCIA E MÉTODO PARA DIMENSIONAMENTO DO SISTEMA DE RESFRIAMENTO SUBMARINO PARA CONJUNTO DE CIRCUITO DE ELETRÔNICA DE POTÊNCIA;['CARLOS RENATO RAMBO', 'ALEXANDRE KUPKA DA SILVA', 'LUCAS ANDRADE MILITAO', 'MARCELO LOBO HELDWEIN', 'JADER RISO BARBOSA JUNIOR']
USP-SÃO CARLOS;SYSTEMS AND METHODS FOR LIGHT SHEETS;['LEONARDO ANDRE AMBROSIO', 'PRIYANUJ BORDOLOI', 'Federico Capasso', 'Ahmed H. Dorrah', 'VINICIUS SOARES DE ANGELIS', 'JHONAS OLIVATI DE SARRO', 'MICHEL ZAMBONI RACHED']
UEL;COMPOSIÇÃO CONTENDO 4-BROMO-N-(3-NITROFENIL) CARBAMATIOL BENZAMIDA (BNCB) E BENZNIDAZOL COM ATIVIDADE ANTIPROTOZOÁRIO;['ELIANDRO REIS TAVARES', 'PRISCILA GOES CAMARGO DE CARVALHO', 'MARLI CARDOSO MARTINS PINGE', 'EDUARDO JOSE DE ALMEIDA ARAUJO', 'SUELI FUMIE YAMADA OGATTA', 'LUCY MEGUMI YAMAUCHI LIONI', 'PHILENO PINGE FILHO', 'APARECIDA DONIZETTE MALVEZI', 'MARCELLE DE LIMA FERREIRA BISPO', 'MARIA ISABEL LOVO MARTINS BUSCH PEREIRA', 'KARINA KELLER MARQUES DA COSTA FLAIBAN', 'SERGIO MARQUES BORGHI']
UFBA;NANOPARTÍCULAS DE ÓLEO ESSENCIAL DE ALECRIM (ROSMARINUS OFFICINALIS L.) ELABORADAS COM FARINHA DE SEMENTE DE JACA VERDE (ARTOCARPUS HETEROPYLLUS LAM.) COMO ENCAPSULANTE;['LUIS FERNANDES PEREIRA SANTOS', 'JUAN MESSIAS SOUZA SANTOS', 'AGNES SOPHIA BRAGA ALVES', 'TAINARA SANTOS OLIVEIRA', 'LARISSA SANTOS ASSUNCAO', 'CAMILA DUARTE FERREIRA']
UFES;PROCESSO BIOTECNOLÓGICO PARA FERMENTAÇÃO E MALTAGEM DE FRUTOS DE CAFÉ;['JOSE MARIA RODRIGUES DA LUZ', 'ALCIONE MARCIA FERREIRA DA SILVA CALIMAN', 'CLEIDIANA VIEIRA GUIMARAES', 'LUCAS LOUZADA PEREIRA', 'MARLIANE DE CASSIA SOARES DA SILVA']
IFCATARINENSE;MÉTODO ESTRUTURADO PARA OTIMIZAR PROCESSOS PRODUTIVOS;['VANESSA PERIPOLLI', 'EVERTON CORREA', 'MONIKE QUIRINO DOS SANTOS', 'RAFAEL DA ROSA ULGUIM', 'IVAN BIANCHI']
UFPE;COMPÓSITOS BACTERICIDAS BASEADOS EM ESTRUTURA METALORGÂNICA DE ZINCO CARREGADA DE NANOPARTÍCULAS METÁLICAS E RESPECTIVO MÉTODO DE PREPARAÇÃO;['BRAULIO SILVA BARROS', 'MARIA ALAIDE DE OLIVEIRA', 'ELIBE SILVA SOUZA', 'NICOLE ESTEFANIA BARRERA PAREDES', 'JOANNA ELZBIETA KULESZA']
UFRJ;NANOSUSPENSION FORMULATION FOR TREATMENT OF PULMONARY FIBROSIS;['PATRICIA RIEKEN MACEDO ROCCO']
UEG;DERIVADOS DE PIRAZOL COMO ADITIVO ANTIOXIDANTE PARA BIOCOMBUSTÍVEIS;['HAMILTON BARBOSA NAPOLITANO', 'PATRICIA RAFAELLA SANTANA WENCESLAU', 'VITOR SANTOS DUARTE', 'LEONARDO RODRIGUES DE ALMEIDA', 'JAQUELINE EVANGELISTA DE QUEIROZ', 'CHRIS HEBERT DE JESUS FRANCO', 'ANTONIO SERGIO NAKAO DE AGUIAR', 'GILBERTO LUCIO BENEDITO DE AQUINO']
UTFPR;PROCESSO PRODUTIVO DE NANOPARTÍCULAS DE PRATA UTILIZANDO EXTRATO FÚNGICO DE LEVEDURAS NEGRAS DE ORIGEM AMBIENTAL;['LUCIANO APARECIDO PANAGIO', 'BRUNO PAULO RODRIGUES LUSTOSA', 'MARLON ROGER GERALDO', 'JULIANA THALER', 'GUILHERME FONSECA REIS']
UFSCAR;NANOCOMPLEXO CONJUGADO E SEUS USOS;['VALTENCIR ZUCOLOTTO']
UENF;OTIMIZAÇÃO DE SISTEMA DE BLINDAGEM MULTICAMADAS DE COMPÓSITO DE MATRIZ EPÓXI COM FIBRA DE DENDÊ (ELAEIS GUINEENSIS) MERCERIZADA COM HIDRÓXIDO DE SÓDIO;['SERGIO NEVES MONTEIRO', 'ARTUR CAMPOSO PEREIRA']
UENF;OTIMIZAÇÃO DE SISTEMA DE BLINDAGEM MULTICAMADAS DE COMPÓSITO DE MATRIZ EPÓXI FUNCIONALIZADA COM ÓXIDO DE GRAFENO E REFORÇADO POR FIBRA DE JUNCO-SETEILHAS (CYPERUS MALACCENSIS) MERCERIZADO COM HIDRÓXIDO DE SÓDIO;['SERGIO NEVES MONTEIRO', 'LUCAS DE MENDONCA NEUBA', 'ARTUR CAMPOSO PEREIRA']
UFC;PRANCHA PROPAGADORA DE PLANOS ESTRUTURAIS PARA MEDIÇÃO DE AFLORAMENTOS GEOLÓGICOS;['SEBASTIAN GONZALEZ CHIOZZA']
